trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
368,False,"{'a': 0.7, 'e': 0.15881742610692068}",35,14,17.37688660786295,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
369,False,"{'a': 0.7, 'e': 0.1580253208896478}",25,10,12.318453406571962,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
370,False,"{'a': 0.7, 'e': 0.15723716631362761}",35,10,24.004965989768266,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
371,False,"{'a': 0.7, 'e': 0.15645294267495474}",20,6,22.644476730203365,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.7, 'e': 0.15567263036799731}",20,13,14.55426773500997,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.7, 'e': 0.15489620988490704}",25,15,21.225693017879706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.7, 'e': 0.1541236618151314}",30,19,23.005902278274327,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.7, 'e': 0.15335496684492847}",20,12,16.18468049076535,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.7, 'e': 0.15259010575688386}",20,5,13.221861504126263,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
377,False,"{'a': 0.7, 'e': 0.15182905942943059}",20,8,20.389559472617968,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.7, 'e': 0.15107180883637084}",20,3,4.47935515397155,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
379,False,"{'a': 0.7, 'e': 0.15031833504640033}",20,6,-34.676881745764454,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 1}",1
380,False,"{'a': 0.7, 'e': 0.14956861922263504}",35,21,23.28729346624192,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.7, 'e': 0.14882264262214037}",20,13,13.741668876364468,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.7, 'e': 0.14808038659546244}",20,14,10.667152265773296,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.7, 'e': 0.14734183258616193}",20,7,23.81830908029084,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.7, 'e': 0.14660696213035015}",25,8,26.162126738733242,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.7, 'e': 0.14587575685622736}",25,18,12.426796321963906,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.7, 'e': 0.14514819848362373}",20,12,3.7719991196773655,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
387,False,"{'a': 0.7, 'e': 0.14442426882354198}",20,13,10.09877274816861,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.7, 'e': 0.14370394977770293}",20,16,8.744181993451663,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.7, 'e': 0.14298722333809288}",20,11,16.50048883736112,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.7, 'e': 0.14227407158651359}",30,11,-28.27035516170893,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
391,False,"{'a': 0.7, 'e': 0.14156447669413402}",25,8,13.273985546442182,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
392,False,"{'a': 0.7, 'e': 0.140858420921045}",25,7,18.949378170202134,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
393,False,"{'a': 0.7, 'e': 0.14015588661581535}",25,0,26.847736409771304,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
394,False,"{'a': 0.7, 'e': 0.13945685621505094}",20,9,16.889916137611905,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.7, 'e': 0.13876131224295524}",20,0,32.10356897680898,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
396,False,"{'a': 0.7, 'e': 0.13806923731089282}",25,12,20.330109274456955,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.7, 'e': 0.13738061411695424}",20,12,14.307363073285702,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.7, 'e': 0.13669542544552385}",20,7,24.701903517585116,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.7, 'e': 0.13601365416684916}",20,13,13.772000811785537,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.7, 'e': 0.1353352832366127}",20,4,-50.405981477556224,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
401,False,"{'a': 0.7, 'e': 0.13466029569550586}",20,13,13.98419464384919,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.7, 'e': 0.13398867466880493}",20,15,0.7125640955951937,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.7, 'e': 0.13332040336594936}",30,13,32.24959917450331,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.7, 'e': 0.13265546508012172}",35,19,-53.72627179628386,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
405,False,"{'a': 0.7, 'e': 0.13199384318783022}",30,15,20.531934989910546,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.7, 'e': 0.13133552114849303}",20,11,14.092206020015448,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.7, 'e': 0.13068048250402503}",20,2,29.448270796748986,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.7, 'e': 0.13002871087842591}",20,3,31.89373771359053,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.7, 'e': 0.12938018997737108}",25,11,27.78634482056677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.7, 'e': 0.12873490358780423}",25,11,15.113983404804456,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
411,False,"{'a': 0.7, 'e': 0.12809283557753198}",20,14,-2.785884184654163,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
412,False,"{'a': 0.7, 'e': 0.12745396989482075}",25,7,16.874798121163874,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
413,False,"{'a': 0.7, 'e': 0.1268182905679951}",20,3,33.82877119925795,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.7, 'e': 0.12618578170503877}",25,18,16.339396801475058,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.7, 'e': 0.1255564274931972}",25,13,24.36552520745787,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.7, 'e': 0.12493021219858241}",20,4,20.818810740016666,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.7, 'e': 0.12430712016577938}",25,2,32.7472293760503,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.7, 'e': 0.12368713581745483}",25,16,-25.67248111892004,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
419,False,"{'a': 0.7, 'e': 0.12307024365396771}",25,16,15.045524623135197,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.7, 'e': 0.12245642825298191}",20,13,7.64914373883442,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.7, 'e': 0.12184567426908036}",25,12,7.1954201611461395,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
422,False,"{'a': 0.7, 'e': 0.12123796643338168}",25,17,4.6603358371964765,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
423,False,"{'a': 0.7, 'e': 0.12063328955315826}",25,3,18.24259122551538,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
424,False,"{'a': 0.7, 'e': 0.12003162851145673}",20,13,14.419430977109018,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.7, 'e': 0.11943296826671962}",25,10,27.6681259319805,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.7, 'e': 0.11883729385240965}",35,28,12.441847831924777,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.7, 'e': 0.1182445903766354}",30,19,13.783324831305707,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.7, 'e': 0.11765484302177918}",30,12,22.843694035920638,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
429,False,"{'a': 0.7, 'e': 0.11706803704412637}",20,11,-24.468617848850887,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
430,False,"{'a': 0.7, 'e': 0.11648415777349697}",20,14,-1.8143723726245,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
431,False,"{'a': 0.7, 'e': 0.11590319061287874}",20,13,8.052758030734076,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.7, 'e': 0.11532512103806251}",20,10,3.8472472383127467,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
433,False,"{'a': 0.7, 'e': 0.11474993459727875}",20,8,20.126071013167298,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.7, 'e': 0.1141776169108365}",25,13,14.89131444060153,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
435,False,"{'a': 0.7, 'e': 0.11360815367076371}",30,22,15.585507167666934,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.7, 'e': 0.11304153064044985}",20,15,-11.596736182733487,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
437,False,"{'a': 0.7, 'e': 0.11247773365428958}",20,4,24.32650684123287,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.7, 'e': 0.11191674861732888}",20,13,11.994596181751362,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.7, 'e': 0.11135856150491262}",20,6,-15.98421360430142,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
440,False,"{'a': 0.7, 'e': 0.11080315836233387}",25,17,17.381144153299225,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.7, 'e': 0.11025052530448522}",25,11,27.12477045529871,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.7, 'e': 0.10970064851551141}",30,20,14.069939303801476,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.7, 'e': 0.10915351424846406}",20,16,10.699498663520524,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.7, 'e': 0.10860910882495796}",20,12,1.5134894594393664,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
445,False,"{'a': 0.7, 'e': 0.10806741863482926}",25,13,21.323046084282915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.7, 'e': 0.10752843013579495}",20,11,18.149347259281527,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.7, 'e': 0.10699212985311449}",25,7,-5.750284859862943,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
448,False,"{'a': 0.7, 'e': 0.10645850437925281}",25,10,12.45942674965083,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
449,False,"{'a': 0.7, 'e': 0.10592754037354536}",20,15,7.942324354920912,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.7, 'e': 0.10539922456186433}",25,8,-6.183830444397408,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
451,False,"{'a': 0.7, 'e': 0.10487354373628691}",20,12,7.676505685450902,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.7, 'e': 0.10435048475476499}",20,12,12.283292911463867,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.7, 'e': 0.10383003454079692}",20,13,-38.62927731590508,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
454,False,"{'a': 0.7, 'e': 0.1033121800831002}",25,0,-25.584805299048476,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
455,False,"{'a': 0.7, 'e': 0.1027969084352864}",25,14,22.66499415030694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.7, 'e': 0.10228420671553744}",20,13,14.430055984224776,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.7, 'e': 0.10177406210628372}",20,10,18.620481208979978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.7, 'e': 0.1012664618538834}",20,0,19.58263264778476,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
459,False,"{'a': 0.7, 'e': 0.10076139326830373}",25,20,9.284931458891224,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.7, 'e': 0.10025884372280371}",20,14,10.270018383868537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.7, 'e': 0.099758800653618626}",20,2,25.98815785944002,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.7, 'e': 0.099261251559645658}",20,15,9.3159795804063,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.7, 'e': 0.098766184002131538}",25,9,26.442456206284614,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.7, 'e': 0.098273585604361544}",20,16,8.322616928007148,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.7, 'e': 0.097783444051350046}",25,18,11.132973111232484,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.7, 'e': 0.097295747089532758}",20,12,15.298791790683445,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.7, 'e': 0.096810482526460212}",30,12,33.82289142651971,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.7, 'e': 0.096327638230493035}",25,14,22.332449665712332,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.7, 'e': 0.095847202130498646}",25,13,1.4603405530431588,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
470,False,"{'a': 0.7, 'e': 0.095369162215549613}",30,13,6.987095395449989,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
471,False,"{'a': 0.7, 'e': 0.094893506534623112}",20,16,8.733540268454291,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.7, 'e': 0.094420223196302347}",20,12,15.16792379224142,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.7, 'e': 0.093949300368479177}",20,11,13.423713274145376,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.7, 'e': 0.093480726278058465}",25,16,16.63761905580964,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.7, 'e': 0.093014489210663492}",25,15,-0.4916590799587044,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
476,False,"{'a': 0.7, 'e': 0.09255057751034329}",20,13,11.830362628753143,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.7, 'e': 0.092088979579281152}",20,9,19.54420796764868,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.7, 'e': 0.091629683877504836}",20,13,12.94699200863288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.7, 'e': 0.091172678922597852}",20,10,20.986460939962026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.7, 'e': 0.090717953289412512}",25,3,-7.227788384449879,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
481,False,"{'a': 0.7, 'e': 0.090265495609784266}",30,16,13.481532119468818,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.7, 'e': 0.089815294572247628}",30,23,16.016912839299657,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.7, 'e': 0.089367338921753192}",20,12,14.661995348672546,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.7, 'e': 0.088921617459386343}",25,8,19.285682880598294,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
485,False,"{'a': 0.7, 'e': 0.088478119042087272}",20,5,22.964874822428104,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.7, 'e': 0.088036832582372548}",30,18,12.042656734646052,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
487,False,"{'a': 0.7, 'e': 0.087597747048057631}",25,20,10.257417139596319,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.7, 'e': 0.087160851461981298}",20,12,12.007055116651923,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.7, 'e': 0.086726134901731144}",20,3,29.13772362548607,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.7, 'e': 0.086293586499370495}",30,12,37.38328186430943,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.7, 'e': 0.085863195441166829}",25,15,-34.51211776665165,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
492,False,"{'a': 0.7, 'e': 0.085434950967321233}",20,16,6.410097074600822,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.7, 'e': 0.085008842371699561}",20,9,19.13372662730909,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.7, 'e': 0.084584859001564691}",35,23,22.71609309463556,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.7, 'e': 0.084162990257310361}",25,15,13.456822953407361,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.7, 'e': 0.083743225592195963}",20,13,14.65194531667574,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.7, 'e': 0.083325554512082997}",20,11,-26.0103716031332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
498,False,"{'a': 0.7, 'e': 0.082909966575172661}",30,10,-10.753745214873378,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
499,False,"{'a': 0.7, 'e': 0.082496451391744982}",20,10,21.278489028019777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.7, 'e': 0.0820849986238988}",25,11,13.04865684532491,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
501,False,"{'a': 0.7, 'e': 0.08167559798529346}",20,5,21.07613875448664,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.7, 'e': 0.081268239240891674}",25,14,-22.646164689012572,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
503,False,"{'a': 0.7, 'e': 0.080862912206703663}",20,12,13.684894350791645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.7, 'e': 0.080459606749532439}",20,4,17.267020137822964,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
505,False,"{'a': 0.7, 'e': 0.080058312786720542}",25,10,18.89979044412436,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
506,False,"{'a': 0.7, 'e': 0.079659020285898011}",20,11,12.912645782566656,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.7, 'e': 0.07926171926473155}",20,10,18.42977265724228,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.7, 'e': 0.078866399790674946}",20,11,-24.652749434943377,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
509,False,"{'a': 0.7, 'e': 0.078473051980720729}",20,16,7.491667593486529,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.7, 'e': 0.078081666001153127}",20,13,1.2427595545644774,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
511,False,"{'a': 0.7, 'e': 0.077692232067302358}",30,22,14.361570861148943,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.7, 'e': 0.077304740443299741}",20,12,15.954690936040462,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.7, 'e': 0.076919181441834503}",25,17,15.653006830105685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.7, 'e': 0.076535545423911513}",30,19,19.52373772749632,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.7, 'e': 0.076153822798610327}",20,13,16.165529564996035,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.7, 'e': 0.075774004022845481}",20,6,27.048689498247303,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.7, 'e': 0.075396079601127763}",20,10,21.11186046806474,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.7, 'e': 0.075020040085326978}",25,12,18.02990482843913,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
519,False,"{'a': 0.7, 'e': 0.074645876074435569}",20,12,14.270043077290062,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.7, 'e': 0.074273578214333877}",20,10,21.226360794317074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.7, 'e': 0.073903137197555951}",20,12,16.197351744171065,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.7, 'e': 0.073534543763057097}",20,9,17.47974234976076,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.7, 'e': 0.073167788695982214}",20,12,13.390543952180575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.7, 'e': 0.072802862827435588}",25,8,27.090132801152834,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.7, 'e': 0.072439757034251456}",20,6,23.542812803017153,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.7, 'e': 0.0720784622387661}",25,16,12.215274639695789,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.7, 'e': 0.071718969408590766}",30,8,26.539807819207834,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
528,False,"{'a': 0.7, 'e': 0.071361269556386053}",25,15,16.30948477593824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.7, 'e': 0.071005353739636984}",20,15,9.58139589014699,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.7, 'e': 0.070651213060429596}",30,11,-5.149892226126073,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
531,False,"{'a': 0.7, 'e': 0.070298838665228444}",20,12,-7.985933500121865,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
532,False,"{'a': 0.7, 'e': 0.069948221744655356}",20,13,15.604988754575789,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.7, 'e': 0.069599353533269015}",25,0,-12.612448478249405,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
534,False,"{'a': 0.7, 'e': 0.069252225309345994}",25,5,19.312015367184063,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
535,False,"{'a': 0.7, 'e': 0.068906828394662556}",20,13,13.084046668550812,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.7, 'e': 0.068563154154277911}",25,20,11.181218173481517,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.7, 'e': 0.068221193996318125}",25,17,13.493974032074032,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.7, 'e': 0.067880939371761442}",20,3,22.745766037483875,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.7, 'e': 0.067542381774224516}",25,8,25.575916271637965,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.7, 'e': 0.067205512739749756}",35,15,23.975916627724036,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
541,False,"{'a': 0.7, 'e': 0.066870323846593804}",20,0,30.462400546976664,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
542,False,"{'a': 0.7, 'e': 0.066536806715016855}",25,13,23.08494922870689,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.7, 'e': 0.066204953007073242}",25,8,13.486583590921436,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
544,False,"{'a': 0.7, 'e': 0.065874754426402948}",30,10,31.870787779102677,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.7, 'e': 0.065546202718024332}",20,3,29.229448162286435,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.7, 'e': 0.065219289668127525}",20,15,8.326868578883694,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.7, 'e': 0.064894007103869264}",20,16,9.625387927571827,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.7, 'e': 0.06457034689316847}",25,0,36.827214942550874,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.7, 'e': 0.064248300944503081}",30,14,31.260641097330307,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.7, 'e': 0.06392786120670757}",20,9,20.039826993109372,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.7, 'e': 0.063609019668771805}",20,12,14.474555873150475,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.7, 'e': 0.063291768359640704}",30,6,19.435844085823298,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
